block_id,sampled_before_constraints_mean,after_projection_mean,after_cap_mean,after_calibration_mean,final_mean,delta_projection_mean,delta_projection_radiation_mean,delta_projection_thermal_mean,delta_cap_mean,delta_calibration_mean,total_adjustment_abs_mean,constraint_pressure_score,per_cell_delta_abs,projection_active_rate,cap_active_rate,calibration_active_rate,rule_CL1_active,rule_CL3_active,rule_CL5_active,explainability_status,reject_reason
48,-2.1189208492889833,-2.1189208492889833,-2.1189208492889833,-2.099108425163221,-2.099108425163221,0.010092983572778583,0.010092983572778583,0.0,0.0,0.033475797095227966,0.04356878066800655,0.04356878066800655,"[[0.053434750588158275, 0.0282393838105941, 0.003543108791829841], [0.10939433472378501, 0.005678680586318485, 0.044422050783680334], [0.1093943347237849, 0.04020246959666829, 0.04808643491476117], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.017278979057978816]]",0.13333333333333333,0.0,1.0,True,False,False,pass,
49,-2.1053212316606302,-2.1053212316606302,-2.1053212316606302,-2.084181188542442,-2.084181188542442,0.0,0.0,0.0,0.0,0.0327761460951529,0.0327761460951529,0.0327761460951529,"[[0.06655816647820051, 0.0282393838105941, 0.003543108791829841], [0.03228265001546926, 0.000216513875673785, 0.03579188096058816], [0.035111265840422234, 0.046097664058661, 0.039456265091669884], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.010488110061645628]]",0.0,0.0,1.0,False,False,False,pass,
50,-2.168892093926472,-2.168892093926472,-2.168892093926472,-2.1512587045738742,-2.1512587045738742,0.0,0.0,0.0,0.0,0.03827305247894368,0.03827305247894368,0.03827305247894368,"[[0.05482286295517741, 0.0282393838105941, 0.003543108791829841], [0.023480494677057484, 0.02118011401528941, 0.018009984303442916], [0.09087441053294876, 0.06706126419827618, 0.021674368434524194], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.05135261302247596]]",0.0,0.0,1.0,False,False,False,pass,
51,-2.119499421040042,-2.119499421040042,-2.119499421040042,-2.1000710015509747,-2.1000710015509747,0.0019828287031613103,0.0019828287031613103,0.0,0.0,0.030787928584135416,0.032770757287296726,0.032770757287296726,"[[0.030395701979748613, 0.0282393838105941, 0.003543108791829841], [0.04856817320165552, 0.0026951233916776562, 0.044422050783680334], [0.04856817320165552, 0.04318602679130912, 0.04808643491476117], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.0]]",0.13333333333333333,0.0,0.9333333333333333,True,False,False,pass,
52,-2.081538221063927,-2.081538221063927,-2.081538221063927,-2.0654315347589054,-2.0654315347589054,0.0,0.0,0.0,0.0,0.038475622394506595,0.038475622394506595,0.038475622394506595,"[[0.050704207213353836, 0.0282393838105941, 0.003543108791829841], [0.023480494677057484, 0.004992010859847129, 0.033377755570456635], [0.09087441053294876, 0.040889139323139645, 0.037042139701537025], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.07013450299429547]]",0.0,0.0,1.0,False,False,False,pass,
53,-2.1076768692022076,-2.1076768692022076,-2.1076768692022076,-2.0905132522795298,-2.0905132522795298,0.007367800875828919,0.007367800875828919,0.0,0.0,0.03195145297916116,0.039319253854990084,0.039319253854990084,"[[0.06655816647820051, 0.0282393838105941, 0.003543108791829841], [0.026272062203390623, 0.05258178429950311, 0.027449489426247364], [0.04112185365250087, 0.05258178429950289, 0.027449489426247364], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.07013450299429547]]",0.26666666666666666,0.0,1.0,True,False,False,pass,
54,-2.1750684274713126,-2.1750684274713126,-2.1750684274713126,-2.1537713292030003,-2.1537713292030003,0.01224876848699854,0.01224876848699854,0.0,0.0,0.02819557692084578,0.04044434540784433,0.04044434540784433,"[[0.06655816647820051, 0.0282393838105941, 0.003543108791829841], [0.11523136732870942, 0.0028320396548937588, 0.01216354631726535], [0.11523136732870953, 0.048713189837880755, 0.01216354631726535], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.00813228280977718]]",0.26666666666666666,0.0,1.0,True,False,False,pass,
55,-2.1199734170283318,-2.1199734170283318,-2.1199734170283318,-2.103468655060568,-2.103468655060568,0.0,0.0,0.0,0.0,0.03124988249504201,0.03124988249504201,0.03124988249504201,"[[0.012540136112728362, 0.0282393838105941, 0.003543108791829841], [0.02319760052270181, 0.012223187180032458, 0.03159165239268891], [0.04419631533318957, 0.058104337363019454, 0.03525603652377063], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.025999296952536]]",0.0,0.0,1.0,False,False,False,pass,
56,-2.1248006115474873,-2.1248006115474873,-2.1248006115474873,-2.110277534558524,-2.110277534558524,0.0,0.0,0.0,0.0,0.027514086245457193,0.027514086245457193,0.027514086245457193,"[[0.0, 0.0282393838105941, 0.003543108791829841], [0.0022270177037239103, 0.007872993255404914, 0.0056008732171579645], [0.06516689815216736, 0.05375414343839169, 0.009265257348238354], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.04318443552181073]]",0.0,0.0,0.9333333333333333,False,False,False,pass,
57,-2.050811337176118,-2.050811337176118,-2.050811337176118,-2.038084931351987,-2.038084931351987,0.00598460374311552,0.00598460374311552,0.0,0.0,0.027514241880614503,0.033498845623730025,0.033498845623730025,"[[0.0, 0.0282393838105941, 0.003543108791829841], [0.008356720353006053, 0.05921564173428151, 0.010441653496118697], [0.05903719550288522, 0.05921564173428129, 0.010441653496119141], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.07013450299429547]]",0.26666666666666666,0.0,0.9333333333333333,True,False,False,pass,
58,-2.1025233459032378,-2.1025233459032378,-2.1025233459032378,-2.0850903278504505,-2.0850903278504505,0.017307292690849976,0.017307292690849976,0.0,0.0,0.025504952106664404,0.04281224479751437,0.04281224479751437,"[[0.020229918410294367, 0.0282393838105941, 0.003543108791829841], [0.13474739474935227, 0.03202043484934913, 0.021506590667652592], [0.13474739474935227, 0.032020434849349355, 0.021506590667653036], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.019765237974749716]]",0.4,0.0,1.0,True,False,False,pass,
59,-2.0030792687444285,-2.0030792687444285,-2.0030792687444285,-1.9903528629202971,-1.9903528629202971,0.0,0.0,0.0,0.0,0.03939192981075145,0.03939192981075145,0.03939192981075145,"[[0.0, 0.0282393838105941, 0.003543108791829841], [0.023480494677057484, 0.02118011401528941, 0.044422050783680334], [0.09087441053294876, 0.06706126419827618, 0.04808643491476117], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.07013450299429547]]",0.0,0.0,0.9333333333333333,False,False,False,pass,
60,-2.0799783518133785,-2.0799783518133785,-2.0799783518133785,-2.0647305454155123,-2.0647305454155123,0.015587936763527772,0.015587936763527772,0.0,0.0,0.02919304551320095,0.04478098227672873,0.04478098227672873,"[[0.012139786499848926, 0.0282393838105941, 0.003543108791829841], [0.07054727556760343, 0.10299978317829361, 0.01936174504756183], [0.07054727556760343, 0.10299978317829384, 0.02302612917864222], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.044453280888120617]]",0.26666666666666666,0.0,1.0,True,False,False,pass,
61,-2.062673245799898,-2.062673245799898,-2.062673245799898,-2.042274529870489,-2.042274529870489,0.0032670813544393757,0.0032670813544393757,0.0,0.0,0.027429438910958514,0.03069652026539789,0.03069652026539789,"[[0.05214030488104726, 0.0282393838105941, 0.003543108791829841], [0.0015800069470917055, 0.04744368524978859, 0.003185991689020451], [0.06897392280298303, 0.04744368524978859, 0.0068503758201021725], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.007190156296183581]]",0.13333333333333333,0.0,1.0,True,False,False,pass,
62,-2.0976539777930125,-2.0976539777930125,-2.0976539777930125,-2.081611643572909,-2.081611643572909,0.003724064448078749,0.003724064448078749,0.0,0.0,0.033505262760128725,0.03722932720820747,0.03722932720820747,"[[0.03851529756075034, 0.0282393838105941, 0.003543108791829841], [0.061627441288536255, 0.01969706802565452, 0.03128682200539812], [0.061627441288536144, 0.026184082157332034, 0.03495120613647895], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.05891087461546274]]",0.13333333333333333,0.0,1.0,True,False,False,pass,
63,-2.097299236986815,-2.097299236986815,-2.097299236986815,-2.0786507452983782,-2.0786507452983782,0.0038462247873517486,0.0038462247873517486,0.0,0.0,0.03507764275318735,0.03892386754053911,0.03892386754053911,"[[0.06655816647820051, 0.0282393838105941, 0.003543108791829841], [0.06254364383308364, 0.02118011401528941, 0.013402870033100811], [0.06254364383308375, 0.06706126419827618, 0.01706725416418209], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.0478613815079072]]",0.13333333333333333,0.0,1.0,True,False,False,pass,
64,-2.0790333474819125,-2.0790333474819125,-2.0790333474819125,-2.064942467716156,-2.064942467716156,0.0033502537362501824,0.0033502537362501824,0.0,0.0,0.028878715822240053,0.032228969558490236,0.032228969558490236,"[[0.020467109124383154, 0.0282393838105941, 0.003543108791829841], [0.015278522028449593, 0.00844761752117451, 0.02695909508741723], [0.05211539382744179, 0.03743353266181204, 0.026959095087416785], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.07013450299429547]]",0.13333333333333333,0.0,1.0,True,False,False,pass,
65,-2.139658481749462,-2.139658481749462,-2.139658481749462,-2.118898603109964,-2.118898603109964,0.0029776014316236516,0.0029776014316236516,0.0,0.0,0.03162004114666355,0.03459764257828721,0.03459764257828721,"[[0.06655816647820051, 0.0282393838105941, 0.003543108791829841], [0.023480494677057484, 0.0010058794553586825, 0.024164202802717583], [0.09087441053294876, 0.04688702963834546, 0.024164202802717583], [0.028702779081280605, 0.12480807837169072, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.016190577241999016]]",0.13333333333333333,0.0,1.0,True,False,False,pass,
66,-2.1273640953204325,-2.127364095320433,-2.127364095320433,-2.1082726584376696,-2.1082726584376696,0.00200217719279124,0.00200217719279124,0.0,0.0,0.030023633019075607,0.032025810211866845,0.032025810211866845,"[[0.06655816647820051, 0.0282393838105941, 0.003543108791829841], [0.02951030706655866, 0.03651978150014079, 0.0032693146028273112], [0.03788360878933272, 0.03651978150014101, 0.0032693146028273112], [0.028702779081280605, 0.12480807837168983, 0.008323773008320767], [0.0031151663520683215, 0.028907385629178606, 0.041217203593012286]]",0.26666666666666666,0.0,1.0,True,False,False,pass,
